T10,T11,lat,lon,insitu,date,Julian_day
23.91628199,21.99801953,19.81200027,87.03299713,26.79999924,2015-03-15,74
23.91628199,22.12620843,19.84600067,87.16000366,26.70000076,2015-03-15,74
23.91147697,22.18883383,19.85300064,87.14499664,26.79999924,2015-03-15,74
23.96912414,22.15752479,19.8560009,87.09200287,26.79999924,2015-03-15,74
23.82014382,22.07209923,19.86100006,87.12999725,26.79999924,2015-03-15,74
23.82014382,22.07209923,19.86100006,87.12999725,26.79999924,2015-03-15,74
23.82014382,22.07209923,19.86100006,87.12999725,26.79999924,2015-03-15,74
23.82014382,22.07209923,19.86100006,87.12999725,26.79999924,2015-03-15,74
25.45568952,23.38730006,16.79299927,92.65399933,29.29999924,2015-04-13,103
29.26387793,25.70301248,18.87599945,84.59200287,27.70000076,2015-02-23,54
29.26387793,25.70301248,18.87599945,84.59200287,28,2015-03-04,63
29.26387793,25.70301248,18.87599945,84.59200287,28.10000038,2015-03-04,63
29.26387793,25.70301248,18.87599945,84.59200287,28.20000076,2015-03-04,63
29.26387793,25.70301248,18.87599945,84.59200287,28.79999924,2015-03-04,63
29.26387793,25.70301248,18.87599945,84.59200287,29,2015-03-04,63
24.6371902,22.18314182,18.87599945,84.59400177,24.39999962,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,24.5,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25.20000076,2015-02-27,58
24.6371902,22.18314182,18.87599945,84.59400177,25.20000076,2015-03-10,69
24.6371902,22.18314182,18.87599945,84.59400177,25.29999924,2015-02-27,58
24.6371902,22.18314182,18.87599945,84.59400177,25.5,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25.60000038,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,26.39999962,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,27.20000076,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.39999962,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,27.5,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.79999924,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.89999962,2015-03-01,60
24.6371902,22.18314182,18.87599945,84.59400177,24.39999962,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,24.5,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25.20000076,2015-02-27,58
24.6371902,22.18314182,18.87599945,84.59400177,25.20000076,2015-03-10,69
24.6371902,22.18314182,18.87599945,84.59400177,25.29999924,2015-02-27,58
24.6371902,22.18314182,18.87599945,84.59400177,25.5,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25.60000038,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,26.39999962,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,27.20000076,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.39999962,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,27.5,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.79999924,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.89999962,2015-03-01,60
24.6371902,22.18314182,18.87599945,84.59400177,24.39999962,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,24.5,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25.20000076,2015-02-27,58
24.6371902,22.18314182,18.87599945,84.59400177,25.20000076,2015-03-10,69
24.6371902,22.18314182,18.87599945,84.59400177,25.29999924,2015-02-27,58
24.6371902,22.18314182,18.87599945,84.59400177,25.5,2015-02-28,59
24.6371902,22.18314182,18.87599945,84.59400177,25.60000038,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,26.39999962,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,27.20000076,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.39999962,2015-02-22,53
24.6371902,22.18314182,18.87599945,84.59400177,27.5,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.79999924,2015-03-06,65
24.6371902,22.18314182,18.87599945,84.59400177,27.89999962,2015-03-01,60
28.00088289,24.54726815,18.87700081,84.58899689,26.79999924,2015-02-23,54
28.00088289,24.54726815,18.87700081,84.58899689,27,2015-02-23,54
28.00088289,24.54726815,18.87700081,84.58899689,27.70000076,2015-03-01,60
28.00088289,24.54726815,18.87700081,84.58899689,28,2015-03-01,60
28.00088289,24.54726815,18.87700081,84.58899689,28.20000076,2015-03-16,75
28.00088289,24.54726815,18.87700081,84.58899689,29.29999924,2015-03-06,65
28.00088289,24.54726815,18.87700081,84.58899689,29.39999962,2015-03-06,65
28.00088289,24.54726815,18.87700081,84.58899689,29.5,2015-03-09,68
28.00088289,24.54726815,18.87700081,84.58899689,29.60000038,2015-03-18,77
28.00088289,24.54726815,18.87700081,84.58899689,30,2015-03-09,68
28.00088289,24.54726815,18.87700081,84.58899689,30.20000076,2015-03-09,68
28.00088289,24.54726815,18.87700081,84.58899689,26.79999924,2015-02-23,54
28.00088289,24.54726815,18.87700081,84.58899689,27,2015-02-23,54
28.00088289,24.54726815,18.87700081,84.58899689,27.70000076,2015-03-01,60
28.00088289,24.54726815,18.87700081,84.58899689,28,2015-03-01,60
28.00088289,24.54726815,18.87700081,84.58899689,28.20000076,2015-03-16,75
28.00088289,24.54726815,18.87700081,84.58899689,29.29999924,2015-03-06,65
28.00088289,24.54726815,18.87700081,84.58899689,29.39999962,2015-03-06,65
28.00088289,24.54726815,18.87700081,84.58899689,29.5,2015-03-09,68
28.00088289,24.54726815,18.87700081,84.58899689,29.60000038,2015-03-18,77
